area,depth,baseline,season,season_year,n_hw_days,cum_intensity,mean_intensity,max_intensity,n_events,mean_duration,max_duration,mean_peak_intensity,max_peak_intensity,mean_event_severity,mean_gap_days_between_events,median_gap_days_between_events,n_hw_days_u,cum_intensity_u,delta_n_hw_days_unsmoothed,delta_cum_intensity_unsmoothed,n_hw_days_p2p5,n_hw_days_p50,n_hw_days_p97p5,cum_int_p2p5,cum_int_p50,cum_int_p97p5
SD24,bottom,B,SON,2024,55,31.639117944535307,0.5752566899006418,1.0279541598694895,2,27.5,52,0.6736274877650947,1.0279541598694895,1.0192307692307692,36,36,54,29.212054975530407,1,2.4270629690049006,30.975,56,77,15.27336120717815,31.63044869494324,47.82290938825504
SD24,bottom,B,DJF,2025,30,40.039275203915196,1.3346425067971726,1.5344792822185997,1,30,30,1.5344792822185997,1.5344792822185997,2,NA,NA,30,41.17167520391517,0,-1.1323999999999756,30,30,30,36.870445607667214,40.1602588091354,42.71173178221858
SD24,surface,A,DJF,1950,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1950,21,15.475978085314194,0.736951337395914,1.807147118202499,3,7,10,1.2660807337457995,1.807147118202499,1.0666666666666667,32.5,32.5,20,10.69808463041349,1,4.777893454900704,6,20,37,4.322985984207044,14.712078524910392,27.377203058450178
SD24,surface,A,MAM,1950,16,5.66512364050814,0.35407022753175876,0.7122646694887695,1,16,16,0.7122646694887695,0.7122646694887695,1,NA,NA,16,6.7484236405081415,0,-1.0833000000000013,1.9750000000000014,15,34,0.062127131227602085,5.22542723868463,13.15685660615442
SD24,surface,A,SON,1950,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1951,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1951,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1951,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1951,21,5.745395701725704,0.2735902715107478,0.773172289156598,2,10.5,11,0.5743507977856988,0.773172289156598,1,15,15,15,2.1296439921850006,6,3.615751709540703,5,21,40,1.0021482774340007,5.405335721263407,12.326547271246953
SD24,surface,A,DJF,1952,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1952,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1952,10,4.40912819928362,0.44091281992836195,0.6294521328557501,1,10,10,0.6294521328557501,0.6294521328557501,1,NA,NA,12,5.130630348420708,-2,-0.7215021491370885,0,10,24,0,4.1628048192771105,10.974176523933549
SD24,surface,A,SON,1952,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1953,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1953,5,5.897714034516401,1.1795428069032803,2.0366489742755007,1,5,5,2.0366489742755007,2.0366489742755007,1.2,NA,NA,5,5.9480140345164045,0,-0.050300000000003564,0,5,14,0,5.897714034516401,17.342515871051653
SD24,surface,A,MAM,1953,5,1.9356505047216022,0.38713010094432043,0.5715618365353006,1,5,5,0.5715618365353006,0.5715618365353006,1,NA,NA,6,2.699095734288502,-1,-0.7634452295668996,0,4,14,0,1.9042951481602017,5.654744055682262
SD24,surface,A,SON,1953,18,4.013280657766398,0.22296003654257765,0.5509061543470999,1,18,18,0.5509061543470999,0.5509061543470999,1,NA,NA,16,4.3990885379355,2,-0.38580788016910184,1,17,37.02499999999998,0.07943581895149876,3.671309264083499,9.284244133018792
SD24,surface,A,DJF,1954,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1954,6,4.9606060240964,0.8267676706827333,1.4275236079453002,1,6,6,1.4275236079453002,1.4275236079453002,1,NA,NA,6,4.115806024096404,0,0.8447999999999958,0,5,16.024999999999977,0,4.762827450341902,14.055856959459515
SD24,surface,A,MAM,1954,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1.1714469228263997,-5,-1.1714469228263997,0,0,0,0,0,0
SD24,surface,A,SON,1954,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1955,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1955,16,18.602487365679206,1.1626554603549504,1.7945447411267033,1,16,16,1.7945447411267033,1.7945447411267033,1,NA,NA,22,16.165679387821893,-6,2.4368079778573133,0,15,34,0,17.648518039726802,42.73931992999084
SD24,surface,A,MAM,1955,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1955,16,17.246243536307293,1.0778902210192058,1.534616476717698,1,16,16,1.534616476717698,1.534616476717698,1,NA,NA,15,14.026783653532991,1,3.219459882774302,0,15,35,0,16.23532675024409,38.99026202946913
SD24,surface,A,DJF,1956,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1956,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1956,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1956,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1957,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1957,14,4.155914816020999,0.29685105828721425,0.6240915337024013,1,14,14,0.6240915337024013,0.6240915337024013,1,NA,NA,7,1.483136372517201,7,2.6727784435037982,0,13,32,0,3.7844751709542486,10.607185158743519
SD24,surface,A,MAM,1957,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1957,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1958,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1958,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1958,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1958,9,1.6417546401824001,0.1824171822424889,0.378768739824201,1,9,9,0.378768739824201,0.378768739824201,1,NA,NA,8,1.3682376424618017,1,0.27351699772059845,0,8,22,0,1.5235181862585518,4.369656378215738
SD24,surface,A,DJF,1959,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1959,48,33.58091527189851,0.6996024014978856,1.8453653207424026,4,12,18,1.2886125691957009,1.8453653207424026,1,11.333333333333334,6,44,24.3923706935853,4,9.188544578313213,30,49,67,16.407411113643818,34.094198746336446,52.59506336698135
SD24,surface,A,MAM,1959,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1959,63,25.090555193747942,0.3982627808531419,0.9909712797133992,2,31.5,51,0.6746260013024843,0.9909712797133992,1,11,11,63,21.984055193747935,0,3.1065000000000076,43,64,82,13.495587981927477,24.862286502767578,38.01312756105522
SD24,surface,A,DJF,1960,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1960,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1960,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1960,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1961,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1961,8,5.598526864213605,0.6998158580267007,1.2284090849886002,1,8,8,1.2284090849886002,1.2284090849886002,1,NA,NA,7,3.6559856724194013,1,1.942541191794204,0,7,22,0,5.110033181374103,16.607432272875247
SD24,surface,A,MAM,1961,9,1.636415402149141,0.18182393357212678,0.32016896776294024,1,9,9,0.32016896776294024,0.32016896776294024,1,NA,NA,10,2.0043553891240697,-1,-0.3679399869749287,0,8,22.024999999999977,0,1.4331169651579305,4.589931958645397
SD24,surface,A,SON,1961,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1962,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1962,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1962,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1962,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1963,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1963,11,8.7118256919568,0.7919841538142546,1.5313388147182998,1,11,11,1.5313388147182998,1.5313388147182998,1,NA,NA,9,7.169657342884907,2,1.5421683490718934,0,11,27,0,7.897119863236549,23.79670929094706
SD24,surface,A,MAM,1963,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1963,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1964,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1964,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1964,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1964,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1965,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1965,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1965,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1965,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1966,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1966,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1966,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1966,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1967,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1967,9,7.815531064799899,0.868392340533322,1.4034779550635008,1,9,9,1.4034779550635008,1.4034779550635008,1,NA,NA,8,5.82356580918281,1,1.9919652556170888,0,9,23.024999999999977,0,7.613714327580748,22.069868941713178
SD24,surface,A,MAM,1967,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1967,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1968,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1968,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1968,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1968,8,5.207935135135298,0.6509918918919122,0.9707050797786003,1,8,8,0.9707050797786003,0.9707050797786003,1,NA,NA,7,2.131564474112796,1,3.0763706610225015,0,7,21.024999999999977,0,4.756264246174101,14.368226007001443
SD24,surface,A,DJF,1969,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1969,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1969,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1969,5,1.269650341908097,0.25393006838161936,0.3666852165418,1,5,5,0.3666852165418,0.3666852165418,1,NA,NA,0,0,5,1.269650341908097,0,5,15,0,1.269650341908097,3.8089510257242907
SD24,surface,A,DJF,1970,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1970,12,9.081428655161297,0.7567857212634413,1.2538665906870996,1,12,12,1.2538665906870996,1.2538665906870996,1,NA,NA,11,7.817439628785504,1,1.2639890263757927,0,11,28,0,8.129980918267796,22.128563752849566
SD24,surface,A,MAM,1970,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1970,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1971,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1971,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1971,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1971,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1972,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1972,16,16.24018723542819,1.015011702214262,1.7488288830999998,1,16,16,1.7488288830999998,1.7488288830999998,1,NA,NA,15,14.120636405079807,1,2.119550830348384,1,15,34.02499999999998,0.3550843047867005,14.911202295669247,36.86876088977545
SD24,surface,A,MAM,1972,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1972,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1973,76,35.38779755779878,0.4656289152341944,0.9932900683816301,2,38,51,0.8452098339303151,0.9932900683816301,1,9,9,78,39.719359882774356,-2,-4.331562324975579,61,76,89,21.45771663790299,35.64789812764573,49.92223920628462
SD24,surface,A,JJA,1973,33,29.944256626506203,0.9074017159547334,1.9925952458482996,2,16.5,23,1.7260343373493994,1.9925952458482996,1.0652173913043477,16,16,32,25.038381830023003,1,4.9058747964832,13,32,55,9.105157324975462,28.505040833604895,54.78288469391113
SD24,surface,A,MAM,1973,54,40.87238651904924,0.7568960466490601,1.3398218169977003,2,27,48,1.3212463855421603,1.3398218169977003,1,38,38,63,46.53704545750577,-9,-5.664658938456526,29,53,78,20.64810891322049,40.51231131553247,62.197021031423134
SD24,surface,A,SON,1973,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1974,19,7.295145294692271,0.38395501551011946,0.51570504721588994,1,19,19,0.51570504721588994,0.51570504721588994,1,NA,NA,28,8.54400901986321,-9,-1.2488637251709394,2,18,39,0.25453901009443003,6.67224500162812,15.550988947411247
SD24,surface,A,JJA,1974,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1974,33,19.249222631064814,0.5833097766989337,1.12079886030609,2,16.5,25,0.632767355910125,1.12079886030609,1,26,26,47,23.7261587756431,-14,-4.476936144578286,13,33,54.02499999999998,5.57354304054056,18.81472538261154,36.377427350211704
SD24,surface,A,SON,1974,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1975,70,69.94791663953114,0.9992559519933019,1.51338544448063,1,70,70,1.51338544448063,1.51338544448063,1.3857142857142857,NA,NA,71,73.27612966460438,-1,-3.3282130250732394,46,70,88,43.57852499592968,70.16432445457508,95.4400103101596
SD24,surface,A,JJA,1975,31,25.857850081406816,0.8341241961744134,2.6020669163138983,2,15.5,26,1.5361621458808,2.6020669163138983,1.0576923076923077,21,21,25,21.987736926082903,6,3.8701131553239136,12,30.5,51,5.547534192445291,24.473701611853066,52.18154253663314
SD24,surface,A,MAM,1975,38,20.663360501465387,0.5437726447754051,1.0344411917941998,3,12.666666666666666,28,0.5797046564636937,1.0344411917941998,1,21.5,21.5,38,22.174441256919568,0,-1.5110807554541807,19,37,58,7.154048542006088,19.757046483230404,37.352458674698795
SD24,surface,A,SON,1975,23,21.572354412243694,0.9379284527062475,1.974603451644402,2,11.5,14,1.274559980462401,1.974603451644402,1.0357142857142856,3,3,29,21.36345529143619,-6,0.20889912080750506,5.975000000000001,22,42.02499999999998,2.456189944643454,20.095312601758337,46.532404339791604
SD24,surface,A,DJF,1976,19,1.7316959622272905,0.09114189274880477,0.17884506675349998,3,6.333333333333333,7,0.1625683056550534,0.17884506675349998,1,4,4,20,2.1842758059264105,-1,-0.45257984369911997,5,18,36,0.36935859329208565,1.6409422012373807,3.395356339140351
SD24,surface,A,JJA,1976,18,7.8821285574728925,0.4378960309707163,1.2048873331162007,2,9,11,1.1165252360794504,1.2048873331162007,1,3,3,7,3.3336322696188034,11,4.548496287854089,3,18,36,0.9707070335395009,7.713294268967392,17.445936567078387
SD24,surface,A,MAM,1976,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1976,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1977,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1977,5,2.0452053402800985,0.4090410680560197,0.5121179746011002,1,5,5,0.5121179746011002,0.5121179746011002,1,NA,NA,5,0.9175053402801012,0,1.1276999999999973,0,5,15,0,2.0452053402800985,6.132933961250594
SD24,surface,A,MAM,1977,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1977,24,7.7674311624878065,0.32364296510365864,0.7953757408009992,1,24,24,0.7953757408009992,0.7953757408009992,1,NA,NA,25,7.985853956366009,-1,-0.21842279387820263,5,23,45,0.6994690727775951,7.399244513187933,16.454236758384855
SD24,surface,A,DJF,1978,12,2.3264202214262575,0.19386835178552148,0.3402543796808901,1,12,12,0.3402543796808901,0.3402543796808901,1,NA,NA,12,2.181720221426259,0,0.1446999999999985,0,11,28,0,2.054633279062203,5.924768606317178
SD24,surface,A,JJA,1978,9,15.689575968739703,1.7432862187488558,2.5780971996092017,1,9,9,2.5780971996092017,2.5780971996092017,1.5555555555555556,NA,NA,9,13.956675968739699,0,1.7329000000000043,0,8,24,0,13.426954119179303,42.94790777434025
SD24,surface,A,MAM,1978,1,0.3152130576358996,0.3152130576358996,0.3152130576358996,1,1,1,0.3152130576358996,0.3152130576358996,1,NA,NA,1,0.45931305763589947,0,-0.1440999999999999,0,1,3,0,0.3152130576358996,0.9456391729076987
SD24,surface,A,SON,1978,13,5.629156789319418,0.4330120607168783,0.7352987951807197,1,13,13,0.7352987951807197,0.7352987951807197,1,NA,NA,13,6.2660567893194195,0,-0.6369000000000016,0,12,30,0,4.791843015304442,14.278463780527472
SD24,surface,A,DJF,1979,6,1.1430337675024411,0.1905056279170735,0.3202241289482304,1,6,6,0.3202241289482304,0.3202241289482304,1,NA,NA,11,2.44369231520676,-5,-1.3006585477043187,0,5,17,0,1.1316521328557512,3.4180042087268
SD24,surface,A,JJA,1979,6,0.9951054379680997,0.1658509063280166,0.33039505047220175,1,6,6,0.33039505047220175,0.33039505047220175,1,NA,NA,0,0,6,0.9951054379680997,0,5,17,0,0.858328590035903,2.815626232497615
SD24,surface,A,MAM,1979,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1979,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1980,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1980,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1980,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1980,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1981,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1981,3,0.8455977206122007,0.2818659068707336,0.42059185932919974,1,3,3,0.42059185932919974,0.42059185932919974,1,NA,NA,3,0.8290977206122001,0,0.016500000000000625,0,3,9,0,0.8455977206122007,2.536793161836602
SD24,surface,A,MAM,1981,2,0.3627476717680995,0.18137383588404976,0.2598402149136998,1,2,2,0.2598402149136998,0.2598402149136998,1,NA,NA,9,1.5235380657765702,-7,-1.1607903940084707,0,2,6,0,0.3627476717680995,1.0882430153042986
SD24,surface,A,SON,1981,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1982,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1982,35,33.21867548029971,0.9491050137228486,2.4718401497882994,2,17.5,25,1.9203828883099998,2.4718401497882994,1.2,39,39,35,28.811475480299716,0,4.4071999999999925,15,35,55.02499999999998,11.5133388318138,32.74325096059955,56.94454842722253
SD24,surface,A,MAM,1982,1,0.2131844024748002,0.2131844024748002,0.2131844024748002,1,1,1,0.2131844024748002,0.2131844024748002,1,NA,NA,6,1.003568186258601,-5,-0.7903837837838008,0,1,3,0,0.2131844024748002,0.6395532074244006
SD24,surface,A,SON,1982,7,1.6073197329860012,0.22961710471228589,0.46805118853790084,1,7,7,0.46805118853790084,0.46805118853790084,1,NA,NA,7,2.1024197329859984,0,-0.4950999999999972,0,7,21,0,1.5885111690003004,4.828081766525549
SD24,surface,A,DJF,1983,43,23.065720547053065,0.5364121057454202,1.0951319439921794,1,43,43,1.0951319439921794,1.0951319439921794,1,NA,NA,43,25.694103191142943,0,-2.6283826440898785,20,43,66,7.695864762292423,22.989758336046876,40.11226012780851
SD24,surface,A,JJA,1983,17,8.445367828069102,0.49678634282759426,1.1336764571801012,2,8.5,9,0.945961217844351,1.1336764571801012,1,36,36,14,5.828462715727902,3,2.6169051123412004,3.9750000000000014,17,33,1.4594198632368034,8.03062577336365,17.423806407522154
SD24,surface,A,MAM,1983,11,0.8050098990556798,0.07318271809597089,0.16834581569521,1,11,11,0.16834581569521,0.16834581569521,1,NA,NA,15,1.0837741126668892,-4,-0.2787642136112094,0,11,27,0,0.7291469228264402,2.1933326212959736
SD24,surface,A,SON,1983,4,2.9890648974274967,0.7472662243568742,0.946428557473098,1,4,4,0.946428557473098,0.946428557473098,1,NA,NA,4,3.347564897427496,0,-0.3584999999999994,0,4,12,0,2.9890648974274967,8.632973200911607
SD24,surface,A,DJF,1984,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1984,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1984,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1984,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1985,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1985,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1985,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1985,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,DJF,1986,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,JJA,1986,7,5.214608889612602,0.7449441270875147,1.2820972972972982,1,7,7,1.2820972972972982,1.2820972972972982,1,NA,NA,8,4.836071116900108,-1,0.37853777271249456,0,6,19,0,4.7476454249431015,14.367102558613066
SD24,surface,A,MAM,1986,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,SON,1986,5,0.9452608922175179,0.18905217844350358,0.22794164767176994,1,5,5,0.22794164767176994,0.22794164767176994,1,NA,NA,5,1.5813608922175195,0,-0.6361000000000017,0,5,16,0,0.9452608922175179,2.9773003785411922
SD24,surface,A,DJF,1987,22,9.396328655161192,0.4271058479618723,0.6145792901335101,1,22,22,0.6145792901335101,0.6145792901335101,1,NA,NA,22,11.397928655161188,0,-2.0015999999999963,4,21,42,0.9033856838163375,8.997040768479334,19.188341881309043
SD24,surface,A,JJA,1987,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
SD24,surface,A,MAM,1987,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
